MANZENT,canopy_pct
13107011004035.0,10.420074349442379
13107011004036.0,0.9822064056939501
13107011004037.0,0.29916897506925205
13107011004038.0,8.221014492753623
13107011004039.0,0.8533834586466166
13107011004040.0,0.8716049382716049
13107011004041.0,0.0
13107011004042.0,9.776859504132231
13107011004043.0,1.0656934306569343
13107011004044.0,2.780246913580247
13107011004045.0,0.24228028503562946
13107011004047.0,9.127388535031848
13107011004048.0,0.8559077809798271
13107011004050.0,2.5483870967741935
13107011004051.0,15.455795677799607
13107011004052.0,14.276255707762557
13107011004003.0,7.972215380067984
13107011005001.0,2.6527289546716
13107011005004.0,0.47540983606557374
13107011005006.0,1.0036764705882353
13107011005009.0,0.0
13107011005010.0,1.7017543859649122
13107011005011.0,0.08764940239043825
13107011005015.0,5.049095973186045
13107011005016.0,4.298887122416534
13107011005018.0,0.7723577235772358
13107011005019.0,3.5589459084604718
13107011005021.0,4.330891330891331
13107011005023.0,1.9906542056074767
13107011005026.0,2.1378947368421053
13107011005027.0,0.0
13107011005028.0,1.4452690166975881
13107011005031.0,2.5975274725274726
13107011005033.0,10.111620795107033
13107011005034.0,10.473544973544973
13107011005035.0,4.770773638968481
13107011005037.0,10.038461538461538
13107011005038.0,4.688586545729403
13107011005042.0,4.810055865921788
13107011005044.0,0.0
13107011005046.0,1.024793388429752
13107011005047.0,0.0
13107011005049.0,3.2313432835820897
13107011005050.0,17.78476821192053
13107011005051.0,3.7832167832167833
13107011005053.0,22.858520900321544
13107011005054.0,0.3035019455252918
13107011005055.0,1.1974248927038627
13107011005056.0,1.2142857142857142
13107011005057.0,0.8138686131386861
13107011006001.0,4.671135730162651
13107011006007.0,0.0
13107011006008.0,0.0
13107011006010.0,7.1370900384208475
13107011006012.0,5.508491508491509
13107011006013.0,0.4613526570048309
13107011006026.0,12.903703703703703
13107011006027.0,5.813299232736573
13107011006029.0,6.9948320413436695
13107011006030.0,16.9568345323741
13107011006031.0,3.985139318885449
13107011006032.0,2.618320610687023
13107011006033.0,6.452282157676349
13107011006034.0,5.271929824561403
13107011006035.0,13.754464285714286
13107011006036.0,9.440389294403893
13107011006037.0,9.798488664987406
13107011006038.0,9.388157894736842
13107011006039.0,11.289594443755426
13107011006040.0,7.378086419753086
13107011006048.0,2.213997230556197
13107011007001.0,1.9861006685497145
13107011007007.0,1.0216450216450217
13107011007008.0,2.135908440629471
13107011007010.0,0.6947565543071161
13107011007013.0,12.84133941093969
13107011007016.0,6.8026443082876495
13107011007018.0,4.0463509749303626
13107011007019.0,0.0
13107011007020.0,14.53763440860215
13107011007026.0,0.16666666666666666
13107011007027.0,0.4533715925394548
13107011007029.0,0.0
13107011007030.0,1.8735955056179776
13107011007031.0,9.848918353105374
13107011007032.0,2.9532267613972767
13107011007034.0,9.85451197053407
13107011007035.0,12.93805918788713
13107011007038.0,8.033734939759036
13107011007040.0,1.274447949526814
13107011007041.0,6.35741935483871
13107011007044.0,2.123784261715296
13107011007045.0,8.181818181818182
13107011008003.0,11.090737240075615
13107011008005.0,18.544891640866872
13107011008032.0,3.545948176145113
13107011008037.0,0.21729957805907174
13107011008049.0,3.0330196749358427
13107011008072.0,4.438610756185388
13107011008084.0,0.7375886524822695
13107011008085.0,2.3339449541284405
13107011008086.0,0.0
13107011008088.0,4.974545454545455
13107011008089.0,1.4701492537313432
13107011008091.0,2.9499248873309964
13107011008092.0,4.309941520467836
13107011008093.0,0.0
13107011008094.0,0.0
13107011008097.0,0.5470558631102164
13107011008100.0,0.0
13107011008105.0,2.8781586995010464
13107011008109.0,0.0
13107011008087.0,0.0
13107011008001.0,12.186462003019628
13107011009001.0,3.2917505030181085
13107011009002.0,4.2377622377622375
13107011009003.0,4.792877225866917
13107011009004.0,2.958277254374159
13107011009005.0,5.066334991708126
13107011009006.0,4.04047720494248
13107011009007.0,4.691580756013746
13107011009008.0,7.766292134831461
13107011009009.0,2.8647717484926787
13107011009010.0,0.5513169845594914
13107011009011.0,4.068117313150426
13107011009013.0,4.090625
13107011009014.0,2.7048192771084336
13107011009015.0,4.255060728744939
13107011009016.0,3.608080808080808
13107011009017.0,2.047186932849365
13107011009018.0,3.425547098001903
13107011009019.0,4.104477611940299
13107011009021.0,3.7604306864064605
13107011009022.0,2.4889112903225805
13107011009023.0,2.892405063291139
13107011009024.0,2.785932721712538
13107011009025.0,5.311320754716981
13107011009026.0,6.19749652294854
13107011009027.0,5.291282051282051
13107011009028.0,6.81640625
13107011009029.0,4.2188612099644125
13107011009030.0,9.638644918444166
13107011009031.0,1.0250447227191413
13107011009032.0,0.5295109612141653
13107011009033.0,0.0
13107011009034.0,0.4138418079096045
13107011010001.0,2.2507869884575027
13107011010002.0,4.586802360201375
13107011010004.0,13.36168691922802
13107011010005.0,6.1369531385094245
13107011010006.0,2.3303339115351256
13107011010007.0,0.12844036697247707
13107011010011.0,0.35509138381201044
13107011010014.0,0.14532098371127436
13107011010017.0,0.5866209262435678
13107011010019.0,5.907427341227126
13107011010020.0,0.9570815450643777
13107011010022.0,0.21469575200918484
13107011010023.0,0.5651030249890399
13107011010030.0,0.16828478964401294
13107011010035.0,3.2836363636363637
13107011010055.0,2.9420289855072466
13107021001001.0,6.903360177728409
13107021001002.0,3.128654970760234
