purpose_group,vuln_group,dist_m,w
compras_tramites,baja,907.5060455204967,1.48210391383712
compras_tramites,baja,266.0496018132709,1.48210391383712
compras_tramites,baja,658.2163880340283,1.48210391383712
compras_tramites,baja,101.00039159113443,1.48210391383712
compras_tramites,baja,135.04727181620515,1.48210391383712
social_recreacion,todas,688.5384883940766,1.48210391383712
social_recreacion,todas,688.993803973637,1.48210391383712
social_recreacion,todas,1128.3398773890117,1.14387994007037
social_recreacion,todas,1128.5597089217576,1.48210391383712
compras_tramites,baja,844.9092499345713,1.48210391383712
compras_tramites,baja,381.3765414996706,1.48210391383712
compras_tramites,alta,983.6724894019604,1.48210391383712
compras_tramites,alta,281.3008582488907,1.48210391383712
compras_tramites,baja,833.8918006289845,1.48210391383712
social_recreacion,todas,317.41480771421175,1.48210391383712
compras_tramites,media,213.15042232907373,1.48210391383712
compras_tramites,alta,722.8078523413052,1.48210391383712
social_recreacion,todas,1288.4406094584112,1.48210391383712
compras_tramites,baja,632.9464827297802,1.48210391383712
compras_tramites,alta,175.28409974952092,1.48210391383712
compras_tramites,media,942.4035614619938,1.48210391383712
social_recreacion,todas,1086.73224021102,1.14387994007037
social_recreacion,todas,1088.5309880357393,1.48210391383712
compras_tramites,media,994.7439845138861,1.48210391383712
compras_tramites,media,317.3166932089494,1.48210391383712
compras_tramites,alta,1486.5907360809035,1.48210391383712
compras_tramites,alta,496.667708332241,1.48210391383712
compras_tramites,baja,496.65973324299205,1.48210391383712
compras_tramites,media,1695.699190058208,1.48210391383712
salud,todas,821.7888031082332,1.14387994007037
compras_tramites,baja,990.0973772343052,1.48210391383712
social_recreacion,todas,599.7771794917363,1.48210391383712
compras_tramites,baja,1963.632205499941,1.48210391383712
compras_tramites,baja,2300.4665092446467,1.48210391383712
compras_tramites,media,123.7301120382585,1.48210391383712
compras_tramites,media,2616.655239160291,1.48210391383712
compras_tramites,baja,863.7266057115888,1.48210391383712
compras_tramites,baja,152.28368687769054,1.48210391383712
compras_tramites,media,815.0775293837083,1.48210391383712
compras_tramites,alta,1404.182470392025,1.14387994007037
compras_tramites,alta,301.157149850788,1.48210391383712
social_recreacion,todas,521.287042486251,1.14387994007037
social_recreacion,todas,522.9999785268279,1.48210391383712
salud,todas,843.5050223064768,1.48210391383712
compras_tramites,alta,608.9398646738957,1.48210391383712
compras_tramites,alta,608.9398646738957,1.48210391383712
compras_tramites,media,751.964531894,1.48210391383712
compras_tramites,media,751.964531894,1.48210391383712
compras_tramites,media,751.964531894,1.48210391383712
compras_tramites,baja,203.06380809058516,1.48210391383712
social_recreacion,todas,372.39480477713437,1.48210391383712
compras_tramites,media,1002.438527280632,1.48210391383712
compras_tramites,alta,656.7246378810529,1.48210391383712
compras_tramites,media,326.58076055405115,1.48210391383712
social_recreacion,todas,1158.771608482448,1.48210391383712
compras_tramites,alta,452.26012396248524,1.48210391383712
compras_tramites,alta,205.46547763553858,1.48210391383712
compras_tramites,media,155.87941052300653,1.48210391383712
compras_tramites,media,309.0344084806739,1.48210391383712
social_recreacion,todas,1693.456049215627,1.48210391383712
compras_tramites,alta,1683.9753842400912,1.48210391383712
