purpose_group,vuln_group,dist_m,w
compras_tramites,baja,2612.295745603855,1.48210391383712
compras_tramites,media,5493.090975208226,1.0
compras_tramites,media,10046.273130154488,1.12721985301036
salud,todas,824.46713852039,0.817907347175127
compras_tramites,media,2447.125664044452,1.48210391383712
compras_tramites,media,2768.6556417330053,1.0
social_recreacion,todas,8316.993703652875,1.0
compras_tramites,baja,3596.8223933218555,1.12721985301036
social_recreacion,todas,7267.971893272996,1.5058778792911116
compras_tramites,baja,1225.9968875017842,1.48210391383712
social_recreacion,todas,13609.559679143049,1.14387994007037
compras_tramites,media,10444.422342212134,1.12721985301036
salud,todas,15215.69633766523,0.817907347175127
compras_tramites,media,1141.8705840260807,1.48210391383712
salud,todas,13484.641022614916,1.0
salud,todas,13234.072527867283,1.48210391383712
compras_tramites,alta,3194.9573182790723,1.14387994007037
compras_tramites,baja,5952.169647752406,1.12721985301036
salud,todas,2169.4465454296314,1.0
compras_tramites,media,341.5150298669152,1.48210391383712
social_recreacion,todas,2335.482802944942,1.48210391383712
compras_tramites,baja,845.9910752567444,1.48210391383712
social_recreacion,todas,2214.932067242695,1.14387994007037
social_recreacion,todas,2153.225240999316,1.48210391383712
compras_tramites,media,1784.7544192168464,1.0
compras_tramites,media,1795.3178625355072,1.48210391383712
compras_tramites,media,10794.774344534213,1.12721985301036
compras_tramites,media,621.0887617724217,1.48210391383712
compras_tramites,media,4300.5039885650685,1.48210391383712
social_recreacion,todas,12818.638198104596,1.12721985301036
compras_tramites,media,14204.099396306556,1.0
social_recreacion,todas,1078.020763529888,1.0
compras_tramites,baja,4643.64882807438,1.0
compras_tramites,media,4248.529433540063,1.48210391383712
compras_tramites,media,5953.120015827966,1.0
compras_tramites,alta,94.45784856881932,1.48210391383712
compras_tramites,alta,94.45784856881932,1.48210391383712
compras_tramites,media,168.56494482839545,1.48210391383712
social_recreacion,todas,2976.1297388817325,1.48210391383712
compras_tramites,media,5824.46406634604,1.48210391383712
compras_tramites,media,5685.768698373708,1.48210391383712
social_recreacion,todas,2976.1297388817325,1.48210391383712
compras_tramites,media,5819.437631982927,1.48210391383712
compras_tramites,media,5668.514293697385,1.48210391383712
compras_tramites,media,1224.987448915294,1.0
compras_tramites,media,649.8390373115965,1.48210391383712
compras_tramites,media,372.3764804120455,1.48210391383712
compras_tramites,media,143.43362263277916,1.48210391383712
compras_tramites,baja,2504.2293056026365,1.0
salud,todas,5509.968900295768,1.0
salud,todas,585.1324669732915,1.48210391383712
social_recreacion,todas,11190.964611748455,1.0
compras_tramites,alta,1575.9826299804195,1.48210391383712
social_recreacion,todas,3878.648844681813,1.48210391383712
social_recreacion,todas,2476.489344345388,1.48210391383712
salud,todas,7240.353523179997,1.12721985301036
compras_tramites,media,6224.904858161614,1.12721985301036
salud,todas,1052.9131356807468,1.48210391383712
compras_tramites,media,2326.4429964271635,1.12721985301036
compras_tramites,baja,173.74429228484746,1.48210391383712
social_recreacion,todas,196.16208221774156,1.48210391383712
social_recreacion,todas,196.57298511383118,1.48210391383712
salud,todas,4895.3747128387995,0.817907347175127
social_recreacion,todas,1474.1825995832614,1.48210391383712
compras_tramites,media,973.4226749473029,1.48210391383712
compras_tramites,media,435.90625,1.48210391383712
compras_tramites,media,1455.1090571376644,1.0
salud,todas,1520.844020653088,1.48210391383712
social_recreacion,todas,4543.785069070306,1.48210391383712
social_recreacion,todas,3051.932172469035,1.0
compras_tramites,media,3513.34310388624,1.48210391383712
compras_tramites,media,1431.9640907601568,1.48210391383712
salud,todas,4608.98570728962,0.817907347175127
salud,todas,2074.6610418274504,1.48210391383712
social_recreacion,todas,1996.8959701559318,1.48210391383712
compras_tramites,media,9960.151514480402,1.12721985301036
compras_tramites,media,2583.509690573864,1.48210391383712
compras_tramites,media,1041.0254264313444,1.48210391383712
compras_tramites,media,2099.710099037484,1.12721985301036
compras_tramites,media,3984.685213904136,1.12721985301036
social_recreacion,todas,2899.579356784198,1.48210391383712
compras_tramites,alta,165.81692888921202,1.48210391383712
compras_tramites,alta,292.3142856611057,1.48210391383712
compras_tramites,media,843.3196964091154,1.48210391383712
compras_tramites,alta,1297.149687777012,1.48210391383712
compras_tramites,baja,4967.5347241213685,1.48210391383712
compras_tramites,baja,565.76105062672,1.48210391383712
compras_tramites,baja,1020.9297309927848,1.0
compras_tramites,media,1735.5455959510255,1.0
compras_tramites,alta,137.4522679935202,1.48210391383712
compras_tramites,alta,8784.666156016188,1.0
salud,todas,2931.3699395771,1.48210391383712
social_recreacion,todas,13706.861304339745,1.0
salud,todas,1726.4059680174446,1.0
salud,todas,1494.763356911074,1.48210391383712
salud,todas,17100.040638686405,1.12721985301036
social_recreacion,todas,6582.807096262321,1.12721985301036
salud,todas,6405.310272615728,1.0
salud,todas,6405.310272615728,1.0
salud,todas,2972.2392652678554,1.0
compras_tramites,baja,217.62131135587342,1.0
social_recreacion,todas,18272.418542908505,1.12721985301036
compras_tramites,media,7160.3746280119,1.0
social_recreacion,todas,464.746168329081,1.48210391383712
compras_tramites,alta,728.9117912436748,1.0
social_recreacion,todas,6008.129280741349,1.0
compras_tramites,alta,1499.35957682772,1.0
compras_tramites,media,12604.45995103426,1.12721985301036
salud,todas,1479.7804788633346,1.0
social_recreacion,todas,3814.371669797211,1.0
social_recreacion,todas,1441.5821064811266,1.0
salud,todas,15133.220257445259,1.0
compras_tramites,alta,128.488360519786,1.48210391383712
social_recreacion,todas,6089.331720777253,1.0
salud,todas,1761.0489461184775,1.48210391383712
compras_tramites,alta,4446.862936122076,1.0
salud,todas,4871.239063790809,1.0
compras_tramites,alta,4569.9982921906,1.0
salud,todas,2532.9696018519944,1.0
salud,todas,2532.9696018519944,1.0
compras_tramites,alta,1131.067668748896,1.0
social_recreacion,todas,1045.2746218847226,0.817907347175127
social_recreacion,todas,10977.511174529227,1.0
salud,todas,3041.573057652744,1.48210391383712
social_recreacion,todas,7056.800479247394,1.0
social_recreacion,todas,14697.78730849052,0.817907347175127
compras_tramites,alta,9553.790278805907,1.0
salud,todas,4147.280257609347,1.0
compras_tramites,baja,705.7089631179414,1.48210391383712
social_recreacion,todas,1564.8453376177667,1.48210391383712
compras_tramites,baja,8119.475513255247,1.48210391383712
compras_tramites,baja,4387.9664994163295,1.48210391383712
compras_tramites,baja,3389.5582308023563,1.48210391383712
compras_tramites,baja,1465.5375430329523,1.14387994007037
compras_tramites,baja,852.3089228677593,1.0
salud,todas,3534.3317354779037,1.0
compras_tramites,baja,4409.7879701189995,1.0
compras_tramites,baja,959.8716141364948,1.48210391383712
compras_tramites,alta,1897.3076033162263,1.0
compras_tramites,baja,7604.451285112967,1.12721985301036
salud,todas,4117.496599877163,1.12721985301036
compras_tramites,baja,5586.81459477637,1.0
compras_tramites,baja,7481.208444172388,1.12721985301036
salud,todas,3998.3152702106922,1.12721985301036
compras_tramites,baja,5079.893828860993,1.12721985301036
salud,todas,5282.915176834188,1.0430735418982884
compras_tramites,baja,4927.801717360896,1.48210391383712
compras_tramites,baja,4114.054133109608,1.48210391383712
social_recreacion,todas,395.8304474949628,1.48210391383712
social_recreacion,todas,5505.291505678877,1.14387994007037
social_recreacion,todas,1091.908854387152,1.48210391383712
compras_tramites,baja,2241.6781244140657,1.48210391383712
social_recreacion,todas,5482.8185444537785,1.48210391383712
compras_tramites,baja,3589.7369294498794,1.0
compras_tramites,alta,1890.7815144409367,1.0
compras_tramites,baja,1004.5077230290467,1.12721985301036
social_recreacion,todas,1218.7972687147615,1.48210391383712
compras_tramites,baja,620.3577478774345,1.48210391383712
compras_tramites,baja,2571.2133628360293,1.48210391383712
compras_tramites,baja,11671.863295886033,1.12721985301036
compras_tramites,baja,9794.649980984517,1.48210391383712
compras_tramites,baja,9794.649980984517,1.48210391383712
salud,todas,6905.213492425601,1.48210391383712
compras_tramites,baja,3395.179892716474,1.48210391383712
salud,todas,9157.321341973113,1.0
compras_tramites,alta,5234.724408580557,1.0
social_recreacion,todas,6325.843716268704,1.48210391383712
social_recreacion,todas,6325.843716268704,1.48210391383712
compras_tramites,baja,912.3452287408808,1.48210391383712
compras_tramites,baja,11948.135409292492,1.0
compras_tramites,baja,920.1269125268807,1.0
salud,todas,4078.598759957464,1.0
salud,todas,6244.252697559297,1.12721985301036
compras_tramites,baja,2788.3707636584127,1.48210391383712
compras_tramites,baja,1267.5785232087203,1.48210391383712
compras_tramites,baja,2335.2346611960784,1.48210391383712
social_recreacion,todas,4839.897051865489,1.48210391383712
compras_tramites,baja,1770.6810089204555,1.48210391383712
salud,todas,2306.15336603103,1.48210391383712
compras_tramites,baja,847.028410920348,1.48210391383712
compras_tramites,baja,2114.1863611627437,1.48210391383712
compras_tramites,baja,1697.5611299859168,1.48210391383712
social_recreacion,todas,167.64491166226907,1.48210391383712
compras_tramites,baja,1149.200517360466,1.48210391383712
social_recreacion,todas,4364.886424751114,1.14387994007037
compras_tramites,baja,425.436247840452,1.48210391383712
social_recreacion,todas,4112.9664278856035,1.48210391383712
compras_tramites,baja,4307.4015736179335,1.0
social_recreacion,todas,2910.9487667522167,1.48210391383712
salud,todas,4738.664504389,1.12721985301036
compras_tramites,baja,1917.094155225559,1.14387994007037
compras_tramites,baja,259.6998267230843,1.48210391383712
social_recreacion,todas,425.436247840452,1.48210391383712
compras_tramites,media,4851.283799563395,1.0430735418982884
compras_tramites,alta,7599.531317785328,1.0
compras_tramites,alta,1045.2217398004896,1.48210391383712
social_recreacion,todas,1016.2814460271635,1.0430735418982884
social_recreacion,todas,571.616151288662,1.0430735418982884
social_recreacion,todas,16619.336616697477,1.12721985301036
compras_tramites,alta,10770.746738852418,1.12721985301036
salud,todas,6783.144257320863,1.12721985301036
compras_tramites,baja,5844.137977177564,1.12721985301036
social_recreacion,todas,6676.828841297084,1.48210391383712
compras_tramites,media,3473.803087485674,1.48210391383712
compras_tramites,media,7231.945345849314,1.0
social_recreacion,todas,4062.132075646975,1.48210391383712
compras_tramites,baja,5581.754149962626,1.48210391383712
compras_tramites,baja,1340.063108136726,1.14387994007037
compras_tramites,baja,7231.857109346119,1.48210391383712
compras_tramites,baja,6001.809263997503,1.48210391383712
compras_tramites,baja,1340.063108136726,1.14387994007037
salud,todas,5325.905653985644,1.0
social_recreacion,todas,2430.573479943828,1.48210391383712
salud,todas,5325.905653985644,1.0
social_recreacion,todas,2450.7599636467994,1.48210391383712
compras_tramites,baja,5183.9696610116325,1.0
social_recreacion,todas,11408.877267970982,1.5058778792911116
social_recreacion,todas,743.5004892661891,1.48210391383712
compras_tramites,baja,1250.4990445224507,1.48210391383712
compras_tramites,baja,2295.3206324311345,1.12721985301036
compras_tramites,baja,7917.8960470885195,1.48210391383712
salud,todas,5808.050335206218,1.48210391383712
compras_tramites,baja,4406.158884807045,1.48210391383712
salud,todas,8981.5157406754,1.12721985301036
salud,todas,5808.050335206218,1.48210391383712
compras_tramites,baja,4406.158884807045,1.48210391383712
compras_tramites,media,8220.762780387611,0.817907347175127
compras_tramites,baja,11852.323220353323,1.0
social_recreacion,todas,1933.2100258136077,1.0430735418982884
compras_tramites,baja,3253.012289263839,1.48210391383712
compras_tramites,baja,8513.858398005517,1.0
compras_tramites,baja,5286.452496712705,1.0
compras_tramites,baja,8527.804088181567,1.48210391383712
compras_tramites,baja,8807.984205628525,1.48210391383712
social_recreacion,todas,254.31015950323828,1.48210391383712
salud,todas,6678.419590191698,1.12721985301036
social_recreacion,todas,1707.23608896853,1.14387994007037
compras_tramites,baja,2019.2465217563208,1.0
salud,todas,893.0996502919271,1.0
social_recreacion,todas,1986.4616079165896,1.14387994007037
compras_tramites,baja,1862.0658431166075,1.0
compras_tramites,baja,4123.961128651069,1.0
compras_tramites,baja,50.16621785686559,1.48210391383712
compras_tramites,baja,6151.65205270414,1.12721985301036
compras_tramites,baja,1991.5793672300792,1.12721985301036
compras_tramites,baja,650.7013523883288,1.48210391383712
compras_tramites,baja,517.6987852280151,1.48210391383712
compras_tramites,baja,8895.24062882655,1.48210391383712
compras_tramites,alta,932.024762131652,1.0
compras_tramites,baja,7466.719380401547,1.0
compras_tramites,baja,2929.0784606948055,1.12721985301036
salud,todas,2165.294440861335,1.48210391383712
compras_tramites,alta,2165.294440861335,1.48210391383712
compras_tramites,alta,11393.43565546215,1.12721985301036
salud,todas,2346.225900790259,1.48210391383712
compras_tramites,baja,1609.3950641953174,1.14387994007037
salud,todas,2346.225900790259,1.48210391383712
compras_tramites,baja,1609.3950641953174,1.14387994007037
compras_tramites,baja,985.6983609548423,1.48210391383712
social_recreacion,todas,3347.890457530682,1.0
compras_tramites,baja,820.30643092993,1.48210391383712
compras_tramites,baja,2577.011353414067,1.48210391383712
compras_tramites,baja,568.0351353913439,1.48210391383712
compras_tramites,baja,638.4365493446177,1.48210391383712
compras_tramites,baja,755.0505991167496,1.48210391383712
compras_tramites,baja,755.0505991167496,1.48210391383712
compras_tramites,baja,755.0505991167496,1.48210391383712
compras_tramites,baja,755.0505991167496,1.48210391383712
social_recreacion,todas,5854.500860132233,1.48210391383712
social_recreacion,todas,6109.135276067233,1.48210391383712
social_recreacion,todas,3250.717718977851,1.48210391383712
social_recreacion,todas,1912.3620724875984,1.48210391383712
social_recreacion,todas,1906.8892680656793,1.48210391383712
compras_tramites,baja,3291.626645392252,1.48210391383712
compras_tramites,baja,2343.006610647751,1.0
salud,todas,3851.17660300577,1.0430735418982884
compras_tramites,baja,917.7110031766877,1.48210391383712
compras_tramites,baja,2361.756961731893,1.48210391383712
compras_tramites,baja,3489.411622283413,1.48210391383712
compras_tramites,baja,2699.104897924495,1.48210391383712
salud,todas,1193.269455388875,1.48210391383712
compras_tramites,alta,592.1398768779743,1.48210391383712
social_recreacion,todas,1015.2043590455077,1.14387994007037
social_recreacion,todas,838.9447240432471,1.48210391383712
salud,todas,7602.423775719491,1.0
compras_tramites,baja,859.2130483762453,1.48210391383712
compras_tramites,baja,6722.601305484359,1.0
salud,todas,5926.654002061893,1.0
compras_tramites,baja,5997.951525638253,1.0
social_recreacion,todas,249.15886819770733,1.14387994007037
compras_tramites,baja,358.7438710822284,1.48210391383712
compras_tramites,baja,733.1130280618825,1.48210391383712
salud,todas,4099.1629586921845,1.48210391383712
salud,todas,3090.411179566412,1.48210391383712
social_recreacion,todas,6176.106673431213,1.0430735418982884
salud,todas,1893.9062809380412,1.14387994007037
compras_tramites,baja,597.1438211721381,1.48210391383712
salud,todas,3414.277542998665,0.817907347175127
social_recreacion,todas,1733.9094941169976,1.0430735418982884
compras_tramites,baja,9343.646130066478,1.0430735418982884
social_recreacion,todas,1599.378522184965,1.48210391383712
compras_tramites,baja,530.2674084026497,1.14387994007037
social_recreacion,todas,19769.296985422916,1.12721985301036
salud,todas,5703.068217611162,1.0
compras_tramites,baja,270.58221551233277,1.48210391383712
compras_tramites,baja,1385.5978529704244,1.48210391383712
social_recreacion,todas,3507.352369042067,1.48210391383712
social_recreacion,todas,3490.0589178407863,1.48210391383712
compras_tramites,baja,5152.215264224336,1.48210391383712
social_recreacion,todas,4716.395300322721,1.48210391383712
social_recreacion,todas,3473.9151009928623,1.48210391383712
social_recreacion,todas,2519.8766369854297,1.0430735418982884
compras_tramites,baja,7039.877807735839,1.48210391383712
salud,todas,4664.61018947206,1.12721985301036
salud,todas,10129.041026966795,1.48210391383712
compras_tramites,baja,8847.280968310351,1.0
compras_tramites,baja,8471.51533840943,1.0
salud,todas,3726.1485416045293,1.0
social_recreacion,todas,10721.198252514807,1.0
compras_tramites,baja,3960.6231567821574,1.48210391383712
salud,todas,3960.6231567821574,1.48210391383712
social_recreacion,todas,1998.7501651422697,1.14387994007037
social_recreacion,todas,1992.1836718100474,1.14387994007037
salud,todas,1752.8957158442142,1.0430735418982884
compras_tramites,baja,8102.592069825557,1.48210391383712
salud,todas,1752.8957158442142,1.0430735418982884
compras_tramites,baja,8102.358399008067,1.48210391383712
compras_tramites,baja,113.07077429645558,1.48210391383712
compras_tramites,baja,4417.281363081256,1.0430735418982884
compras_tramites,baja,191.9385074053667,1.48210391383712
compras_tramites,baja,4417.281363081256,1.0430735418982884
compras_tramites,baja,191.9385074053667,1.48210391383712
salud,todas,4372.797981667637,1.0
salud,todas,3294.511971279851,1.48210391383712
compras_tramites,baja,3219.1063686215775,1.48210391383712
compras_tramites,baja,782.0900889453609,1.48210391383712
salud,todas,4372.797981667637,1.0
salud,todas,3294.511971279851,1.48210391383712
compras_tramites,baja,3219.1063686215775,1.48210391383712
compras_tramites,baja,782.0900889453609,1.48210391383712
social_recreacion,todas,844.564865774086,1.48210391383712
compras_tramites,baja,180.6298442256982,1.48210391383712
compras_tramites,media,786.6282873759371,1.12721985301036
compras_tramites,baja,3640.7113167074317,1.48210391383712
compras_tramites,baja,885.0669819284866,1.48210391383712
compras_tramites,baja,3991.0659781067966,1.48210391383712
compras_tramites,baja,3708.133303652425,1.12721985301036
social_recreacion,todas,2499.9390617573063,1.14387994007037
compras_tramites,baja,3839.14453565179,1.48210391383712
social_recreacion,todas,2499.9390617573063,1.14387994007037
salud,todas,667.7099630277824,1.0430735418982884
salud,todas,1323.259932007408,1.48210391383712
compras_tramites,baja,2357.4794082146827,1.48210391383712
compras_tramites,baja,1156.9911560406372,1.48210391383712
social_recreacion,todas,294.5263212452327,1.48210391383712
compras_tramites,baja,1323.259932007408,1.48210391383712
salud,todas,12725.597319331971,1.12721985301036
compras_tramites,baja,1052.9504399098041,1.48210391383712
compras_tramites,baja,5176.260403575636,1.0
compras_tramites,baja,5406.549413674123,1.12721985301036
compras_tramites,baja,2129.9673422158967,1.0
social_recreacion,todas,649.9440480726014,1.14387994007037
compras_tramites,baja,1586.5359720551564,1.14387994007037
compras_tramites,media,149.485422705903,1.0
compras_tramites,baja,3369.877121420982,1.48210391383712
compras_tramites,baja,3404.319427671998,1.48210391383712
compras_tramites,baja,3417.626298416051,1.48210391383712
social_recreacion,todas,12154.218532699872,1.12721985301036
compras_tramites,baja,2178.1313602848313,1.48210391383712
compras_tramites,baja,830.4774605610919,1.14387994007037
compras_tramites,baja,9844.987547605126,1.12721985301036
compras_tramites,baja,345.71071637145195,1.48210391383712
salud,todas,934.0714975311045,1.0
salud,todas,8369.48552272116,1.0
social_recreacion,todas,830.9734337848894,1.14387994007037
social_recreacion,todas,1757.5076705135778,1.05276355601825
compras_tramites,baja,184.69303344079466,1.48210391383712
compras_tramites,baja,2025.578708058283,1.12721985301036
salud,todas,4148.19197248934,1.48210391383712
social_recreacion,todas,1935.41838404234,1.48210391383712
compras_tramites,baja,1475.8337503896103,1.48210391383712
compras_tramites,baja,2582.6848433364844,1.14387994007037
compras_tramites,baja,2075.1571064865334,1.14387994007037
salud,todas,3597.515280897228,1.48210391383712
social_recreacion,todas,3567.5909375454257,1.14387994007037
compras_tramites,baja,6551.286474628952,1.0
social_recreacion,todas,3497.0720096424952,1.14387994007037
compras_tramites,baja,1670.6586676485003,1.48210391383712
compras_tramites,baja,1861.4475056810627,1.48210391383712
compras_tramites,baja,2677.9341041941734,1.48210391383712
compras_tramites,baja,730.7706127620093,1.14387994007037
salud,todas,6863.914035783447,1.48210391383712
compras_tramites,baja,792.5450949561562,1.48210391383712
compras_tramites,baja,311.0595693176188,1.48210391383712
compras_tramites,baja,2235.874329121608,1.14387994007037
compras_tramites,baja,1296.4773611026003,1.48210391383712
salud,todas,7835.63522479043,1.48210391383712
social_recreacion,todas,4241.408460351238,1.48210391383712
compras_tramites,baja,2042.1144528347481,1.14387994007037
salud,todas,1314.8467487339542,1.48210391383712
compras_tramites,baja,3156.7415582567096,1.48210391383712
social_recreacion,todas,7670.059665062912,1.12721985301036
social_recreacion,todas,3380.0585171120283,1.14387994007037
social_recreacion,todas,4593.272594665621,1.48210391383712
compras_tramites,alta,419.43667695679943,1.14387994007037
salud,todas,4416.203631585052,1.48210391383712
compras_tramites,baja,1860.4218954060527,1.48210391383712
compras_tramites,baja,2537.0929047290647,1.48210391383712
salud,todas,4416.203631585052,1.48210391383712
compras_tramites,baja,2411.262224567249,1.48210391383712
compras_tramites,baja,2544.613947266854,1.12721985301036
compras_tramites,baja,2081.988727755268,1.48210391383712
social_recreacion,todas,4091.0426815979627,1.48210391383712
compras_tramites,baja,5568.61694145189,1.5058778792911116
social_recreacion,todas,5247.342221603714,1.48210391383712
compras_tramites,baja,2495.887094927373,1.12721985301036
compras_tramites,baja,1587.45960701564,1.12721985301036
social_recreacion,todas,7257.2241987752495,1.0
compras_tramites,baja,5281.200056346687,1.14387994007037
compras_tramites,baja,9742.250815602192,1.0
compras_tramites,baja,9742.250815602192,1.0
compras_tramites,baja,926.4073099378319,1.48210391383712
social_recreacion,todas,6648.743182749372,1.48210391383712
compras_tramites,baja,6180.427649496762,1.0
social_recreacion,todas,2197.5033616388537,1.48210391383712
compras_tramites,baja,14078.38805483981,1.12721985301036
social_recreacion,todas,516.4987937122893,1.14387994007037
social_recreacion,todas,9283.687373560142,1.0
social_recreacion,todas,5010.623611154229,1.48210391383712
salud,todas,4211.657837854835,1.48210391383712
compras_tramites,baja,10458.642877909937,1.12721985301036
compras_tramites,baja,2102.1185855825456,1.48210391383712
compras_tramites,baja,1658.339494466151,1.0
social_recreacion,todas,541.7747537391,1.0430735418982884
compras_tramites,baja,2047.6658951508819,1.14387994007037
compras_tramites,baja,2046.379134832195,1.14387994007037
social_recreacion,todas,7502.653853452561,1.14387994007037
salud,todas,2468.8828035878014,1.0
compras_tramites,baja,1489.9182142507857,1.0
salud,todas,2468.8828035878014,1.0
compras_tramites,baja,1489.9182142507857,1.0
compras_tramites,media,192.49025949382477,1.48210391383712
compras_tramites,alta,1958.7604857728268,1.0
social_recreacion,todas,2255.4230689000597,1.48210391383712
compras_tramites,baja,1943.5609195112877,1.48210391383712
compras_tramites,baja,326.7754927411938,1.48210391383712
compras_tramites,media,2824.5963677355744,1.0
compras_tramites,media,1373.456520061702,1.48210391383712
salud,todas,8586.725802073803,1.0
social_recreacion,todas,8586.725802073803,1.0
social_recreacion,todas,1852.0585263852354,1.48210391383712
compras_tramites,baja,2267.4796910698146,1.48210391383712
social_recreacion,todas,2075.3669715031724,1.14387994007037
compras_tramites,baja,1626.4713831347449,1.48210391383712
social_recreacion,todas,500.4912742745871,1.48210391383712
social_recreacion,todas,500.4912742745871,1.48210391383712
compras_tramites,baja,5385.330506574231,1.12721985301036
compras_tramites,baja,3281.9400512501747,1.12721985301036
compras_tramites,baja,1985.3839088763161,1.48210391383712
compras_tramites,baja,812.6624362867786,1.48210391383712
compras_tramites,baja,11750.491745029227,1.48210391383712
compras_tramites,baja,11750.491745029227,1.48210391383712
salud,todas,5804.196526342492,1.48210391383712
compras_tramites,baja,6520.746315846446,0.817907347175127
salud,todas,3505.282316470966,1.48210391383712
compras_tramites,baja,1596.1302531924673,1.48210391383712
compras_tramites,baja,1134.3923556695727,1.48210391383712
social_recreacion,todas,12820.562353331623,1.48210391383712
compras_tramites,baja,691.9842845036295,1.48210391383712
compras_tramites,baja,4818.0080492357,1.48210391383712
compras_tramites,baja,715.7228863184409,1.48210391383712
social_recreacion,todas,2674.744486190457,1.0
compras_tramites,baja,8190.471549080008,1.12721985301036
social_recreacion,todas,392.05793302975326,1.48210391383712
social_recreacion,todas,1527.6334549414169,1.14387994007037
social_recreacion,todas,1718.0918401788254,1.14387994007037
social_recreacion,todas,1527.6334549414169,1.14387994007037
social_recreacion,todas,1718.0918401788254,1.14387994007037
compras_tramites,media,3306.5656845096187,1.0
compras_tramites,media,3660.7861755163417,1.0
social_recreacion,todas,1681.7685085665773,1.0
compras_tramites,baja,315.6710130445342,1.48210391383712
social_recreacion,todas,2174.752308319056,1.48210391383712
compras_tramites,baja,2089.3312198617677,1.14387994007037
compras_tramites,baja,2089.3312198617677,1.14387994007037
social_recreacion,todas,554.223479328567,1.48210391383712
compras_tramites,baja,700.5694175376645,1.48210391383712
salud,todas,1672.0678264969547,1.48210391383712
compras_tramites,baja,5065.167220312333,1.48210391383712
social_recreacion,todas,1216.7051856506007,1.48210391383712
compras_tramites,baja,204.28213677717883,1.48210391383712
salud,todas,13300.610776036752,1.12721985301036
salud,todas,8927.533138032257,1.0
salud,todas,4439.637011947211,1.0
compras_tramites,baja,3602.9860750808575,1.12721985301036
salud,todas,3415.5878098672947,1.0
compras_tramites,baja,532.9317498517047,1.48210391383712
compras_tramites,baja,1280.6854609934478,1.48210391383712
salud,todas,7969.0695592788625,1.0
compras_tramites,baja,5949.80125751325,1.12721985301036
compras_tramites,baja,1582.685349347451,1.0
compras_tramites,baja,2287.784258294475,1.0
social_recreacion,todas,2585.0097316064403,1.48210391383712
social_recreacion,todas,2585.0097316064403,1.48210391383712
compras_tramites,media,776.5509386714838,1.48210391383712
salud,todas,4093.1995588910945,1.05276355601825
compras_tramites,media,96.62104313534655,1.48210391383712
social_recreacion,todas,9110.284196533144,1.48210391383712
social_recreacion,todas,5781.498040709394,1.48210391383712
social_recreacion,todas,5781.498040709394,1.48210391383712
social_recreacion,todas,4995.549097462285,1.48210391383712
compras_tramites,baja,1444.2212464816678,1.48210391383712
compras_tramites,baja,9667.086773760038,1.48210391383712
salud,todas,7856.793416530631,1.0
compras_tramites,baja,1707.0326252854873,1.48210391383712
compras_tramites,baja,5072.076222999223,1.12721985301036
compras_tramites,baja,713.7540307460617,1.48210391383712
social_recreacion,todas,621.7853900575846,1.48210391383712
compras_tramites,baja,984.3139351099132,1.48210391383712
salud,todas,10659.829396647256,1.12721985301036
compras_tramites,baja,847.5177502058954,1.48210391383712
social_recreacion,todas,15991.055216052866,1.14387994007037
compras_tramites,baja,5247.946229612709,1.48210391383712
compras_tramites,alta,6584.8372254108335,1.0
compras_tramites,baja,1703.3336844626187,1.12721985301036
compras_tramites,baja,2376.5657324517792,1.48210391383712
compras_tramites,baja,1457.1273755154566,1.48210391383712
social_recreacion,todas,3355.322940516494,1.48210391383712
compras_tramites,baja,566.0291382531137,1.48210391383712
salud,todas,3981.000887025774,1.48210391383712
compras_tramites,baja,3181.868768562205,1.48210391383712
social_recreacion,todas,762.5538563203668,1.14387994007037
social_recreacion,todas,2296.5411732323814,1.14387994007037
compras_tramites,baja,3162.3802239237557,1.14387994007037
salud,todas,14225.37075966739,1.12721985301036
compras_tramites,baja,6976.223279826987,1.48210391383712
compras_tramites,baja,13485.584116850714,1.0430735418982884
salud,todas,646.2115075577036,1.48210391383712
social_recreacion,todas,11767.045223089208,1.48210391383712
compras_tramites,baja,7712.968777348418,1.48210391383712
compras_tramites,alta,460.88832470736605,1.0
compras_tramites,baja,2182.3171395689146,1.48210391383712
compras_tramites,baja,7718.731807923906,1.48210391383712
compras_tramites,baja,9087.566230845308,1.48210391383712
compras_tramites,baja,2188.195740251829,1.48210391383712
compras_tramites,baja,7725.606867596633,1.48210391383712
compras_tramites,baja,9096.246368695167,1.48210391383712
social_recreacion,todas,363.98808923035176,1.48210391383712
compras_tramites,alta,1663.0171731416553,1.0
compras_tramites,baja,2188.639717381552,1.48210391383712
salud,todas,3867.904737149567,1.48210391383712
compras_tramites,baja,3245.6225351425264,1.48210391383712
compras_tramites,baja,924.311429207744,1.48210391383712
social_recreacion,todas,2674.927518184196,1.48210391383712
social_recreacion,todas,4337.887866303715,1.48210391383712
social_recreacion,todas,5430.171640735822,1.0430735418982884
compras_tramites,baja,3303.737199801395,1.0430735418982884
social_recreacion,todas,3539.5417761839685,1.48210391383712
compras_tramites,baja,10609.333046723015,1.48210391383712
compras_tramites,baja,10609.333046723015,1.48210391383712
social_recreacion,todas,328.7128365401175,1.0430735418982884
compras_tramites,alta,1782.2310283676925,1.0
compras_tramites,alta,732.706093687341,1.48210391383712
social_recreacion,todas,76.02631123499285,1.48210391383712
social_recreacion,todas,77.15244649393821,1.48210391383712
compras_tramites,media,507.68695852027014,1.48210391383712
