vuln_group,auto,dist,walk,w,prop
media,con auto,861.0008444255805,False,1.48210391383712,De compras
media,con auto,66742.06506748691,False,1.48210391383712,Trámites
media,con auto,214.9309482136065,True,1.48210391383712,De compras
media,sin auto,3168.976688143982,False,1.0,De compras
media,sin auto,3644.650231846672,False,1.0,De salud
media,sin auto,564.4911978941744,True,1.48210391383712,De compras
baja,sin auto,5819.156710074601,False,1.0,De compras
media,sin auto,5727.417045125059,False,0.817907347175127,De salud
media,sin auto,5720.368454810325,False,0.817907347175127,De salud
baja,sin auto,4662.757101762761,False,1.0,Comer o Tomar algo
baja,sin auto,6294324.911108275,True,1.48210391383712,De compras
media,con auto,9951.882444613493,False,1.12721985301036,De salud
media,con auto,1066.2318012075282,False,1.48210391383712,Trámites
media,sin auto,6375.9690030252705,False,1.0,Trámites
baja,con auto,622.4630393457611,True,1.14387994007037,De compras
baja,con auto,657.4229287350438,True,1.48210391383712,De compras
alta,sin auto,1820.0082377153028,True,1.48210391383712,Trámites
alta,con auto,1660.7955842475767,False,1.0430735418982884,De salud
alta,con auto,1660.7955842475767,False,1.0430735418982884,De salud
alta,con auto,361.57487689490057,False,1.48210391383712,De compras
alta,con auto,565.3366288382966,False,1.14387994007037,De compras
media,sin auto,1497.6928405806586,False,1.48210391383712,De salud
media,sin auto,107.25786684434853,True,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,5282.053437407179,False,1.48210391383712,Visitar a alguien
baja,con auto,11818.475977951059,False,1.48210391383712,Buscar o Dejar a alguien
media,sin auto,1318.6961278243984,False,1.48210391383712,De compras
media,sin auto,805.9715028935964,False,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,127.21734907727797,False,1.48210391383712,De compras
media,sin auto,10339.747730995423,False,1.0,Trámites
media,sin auto,9408.883867952936,False,1.12721985301036,Visitar a alguien
media,sin auto,376.40627075549963,True,1.48210391383712,De compras
media,sin auto,1650.4975764901928,False,1.0430735418982884,De salud
baja,con auto,1405.4855602802363,False,1.48210391383712,Buscar o Dejar a alguien
baja,con auto,1982.0374305185467,False,1.14387994007037,De compras
baja,con auto,1359.281514386024,False,1.14387994007037,Buscar o Dejar a alguien
alta,sin auto,14037.501845502995,False,1.0,De compras
alta,sin auto,984.3231459556677,True,1.48210391383712,De compras
baja,sin auto,5343.050773789171,False,1.48210391383712,Trámites
media,sin auto,9552.716714420907,False,1.0,De compras
media,sin auto,476.20428032679683,True,1.48210391383712,Trámites
media,sin auto,1604.4714910602183,True,1.48210391383712,De compras
media,sin auto,10634.479863986722,False,1.0,Trámites
baja,sin auto,8819.808488090972,False,1.0,De compras
baja,sin auto,373.36953879501203,True,1.48210391383712,De compras
baja,sin auto,371952.72691789275,False,1.14387994007037,Recreación
media,sin auto,3408.3019054811225,False,1.12721985301036,De salud
baja,con auto,4957.803066883556,False,1.48210391383712,De compras
baja,con auto,4957.803066883556,False,1.48210391383712,De compras
baja,sin auto,634.2341961964838,False,1.12721985301036,Trámites
baja,sin auto,752.5494228215596,True,1.48210391383712,De compras
media,sin auto,2947.0552504854845,False,1.48210391383712,Comer o Tomar algo
media,sin auto,11135.323634336195,False,1.12721985301036,De salud
baja,con auto,326.2134617949572,True,1.48210391383712,Trámites
baja,con auto,13826.509194297741,False,1.12721985301036,De salud
baja,con auto,12366.044096543415,False,1.12721985301036,Trámites
media,sin auto,10320.775708993562,False,1.12721985301036,De compras
media,sin auto,10320.775708993562,False,1.12721985301036,De compras
baja,sin auto,1196.6903072249938,True,1.48210391383712,De compras
baja,sin auto,143.55595939062405,True,1.14387994007037,Buscar o Dejar a alguien
baja,sin auto,143.55595939062405,True,1.48210391383712,Buscar o Dejar a alguien
baja,sin auto,115.28932693987765,True,1.48210391383712,De compras
baja,sin auto,14516.027599132934,False,1.05276355601825,De compras
alta,sin auto,11983.371030306957,False,1.12721985301036,Trámites
baja,sin auto,3223.8197914665707,False,1.12721985301036,Trámites
baja,sin auto,312.5729477358045,True,1.48210391383712,De compras
baja,sin auto,370.93302966977745,True,1.48210391383712,De compras
baja,con auto,9547.381532440011,False,1.12721985301036,De salud
baja,con auto,3816.144488080378,False,1.12721985301036,Trámites
baja,con auto,3816.144488080378,False,1.12721985301036,Trámites
baja,con auto,386.1216665848344,True,1.48210391383712,De compras
baja,con auto,384.53553685135853,True,1.48210391383712,De compras
baja,con auto,9515.200734384167,False,1.12721985301036,De salud
baja,con auto,3816.144488080378,False,1.12721985301036,Trámites
baja,con auto,3816.144488080378,False,1.12721985301036,Trámites
baja,sin auto,7094.100813530849,False,1.48210391383712,Visitar a alguien
media,sin auto,2976.4562627038654,False,1.0,Visitar a alguien
media,con auto,3777.0789329354766,False,1.0,De salud
media,con auto,3776.5885866134613,False,1.0,De salud
alta,sin auto,13795.99558639124,False,1.12721985301036,Recreación
alta,sin auto,12714.867285884515,False,1.12721985301036,Trámites
alta,sin auto,12523.95542565951,False,1.48210391383712,Trámites
baja,con auto,2989.1817639889455,False,1.0430735418982884,Buscar o Dejar a alguien
baja,con auto,12278.29692629056,False,1.12721985301036,De salud
media,con auto,14669.612577728973,False,1.48210391383712,De salud
media,con auto,1942.9143061330735,False,1.48210391383712,Visitar a alguien
media,con auto,20694.253089272188,False,1.48210391383712,De salud
media,sin auto,684.6630280028727,False,1.0,Trámites
media,con auto,684.6630280028727,False,1.0,Trámites
media,sin auto,4756.848333853946,False,1.0,De salud
media,sin auto,2535.743360560173,False,1.0,Trámites
baja,con auto,431.5874449705992,True,1.48210391383712,Recreación
baja,con auto,432.38822729297624,True,1.48210391383712,De compras
baja,sin auto,4041.575476110964,False,1.48210391383712,De salud
baja,sin auto,4041.575476110964,False,1.48210391383712,De salud
media,sin auto,3157.959486466548,False,1.12721985301036,Trámites
media,sin auto,13202.399556993418,False,1.12721985301036,Trámites
media,sin auto,818.672591760589,False,1.14387994007037,De compras
media,sin auto,2466.220623755925,False,1.14387994007037,De compras
media,sin auto,6296859.3522339985,True,1.48210391383712,De compras
media,sin auto,3157.959486466548,False,1.12721985301036,Recreación
media,con auto,14081.40875995861,False,1.12721985301036,Trámites
baja,sin auto,3793.4338306525215,False,1.0,De salud
media,sin auto,13609.335775632338,False,0.817907347175127,Visitar a alguien
media,sin auto,627.0681812261327,True,1.48210391383712,De compras
baja,sin auto,509.388849504973,True,1.48210391383712,De compras
media,sin auto,5204.391049047549,False,1.48210391383712,Trámites
media,sin auto,19234.479528173528,False,1.12721985301036,Visitar a alguien
baja,sin auto,660.3002579615296,True,1.48210391383712,Recreación
media,sin auto,2636.349700469204,False,1.0,Trámites
media,con auto,3685.9761683272673,False,1.48210391383712,De salud
alta,sin auto,5350.747149931493,False,1.48210391383712,De compras
baja,sin auto,9649.604461665855,False,1.48210391383712,De salud
baja,sin auto,232.0486209827587,True,1.48210391383712,De compras
baja,sin auto,74.6395766751795,True,1.48210391383712,De compras
baja,sin auto,74.6395766751795,True,1.48210391383712,De compras
alta,con auto,2969.7217937420605,False,1.48210391383712,De compras
baja,con auto,1402.6682862633854,False,1.0430735418982884,Buscar o Dejar a alguien
baja,con auto,653.7871591076583,False,1.48210391383712,De compras
media,sin auto,9446.817831451233,False,1.0,De salud
media,sin auto,473.586021464488,True,1.48210391383712,De compras
media,sin auto,11192.134417192281,False,1.42042823117339,De salud
media,sin auto,467.90692517315875,True,1.48210391383712,De compras
media,sin auto,1198.0211389679494,False,1.48210391383712,De compras
alta,con auto,631.9885809144419,True,1.48210391383712,De compras
baja,sin auto,1665.292659151838,True,1.48210391383712,De salud
baja,sin auto,1686.443272142959,False,1.0,Trámites
baja,sin auto,1634.2247062827682,False,1.0,De salud
baja,sin auto,1634.2247062827682,False,1.0,De salud
baja,sin auto,5315.176731631467,False,1.0,De compras
media,sin auto,5695.010377874791,False,1.12721985301036,Trámites
alta,sin auto,3364.79139630156,False,1.48210391383712,Trámites
alta,sin auto,2444.3838662025983,True,1.48210391383712,De compras
alta,sin auto,3981.260172671462,False,1.48210391383712,Trámites
baja,con auto,2612.295745603855,False,1.48210391383712,Trámites
media,sin auto,5493.090975208226,False,1.0,Trámites
media,sin auto,10046.273130154488,False,1.12721985301036,Trámites
media,sin auto,824.46713852039,False,0.817907347175127,De salud
media,sin auto,2447.125664044452,False,1.48210391383712,Trámites
media,sin auto,2768.6556417330053,False,1.0,Trámites
media,sin auto,8316.993703652875,False,1.0,Visitar a alguien
baja,sin auto,3596.8223933218555,False,1.12721985301036,Trámites
baja,con auto,7267.971893272996,False,1.5058778792911116,Buscar o Dejar a alguien
baja,con auto,1225.9968875017842,False,1.48210391383712,De compras
baja,con auto,13609.559679143049,False,1.14387994007037,Recreación
media,con auto,10444.422342212134,False,1.12721985301036,Trámites
media,sin auto,15215.69633766523,False,0.817907347175127,De salud
media,sin auto,1141.8705840260807,True,1.48210391383712,De compras
media,sin auto,13484.641022614916,False,1.0,De salud
baja,sin auto,13234.072527867283,False,1.48210391383712,De salud
alta,sin auto,3194.9573182790723,False,1.14387994007037,Trámites
baja,con auto,5952.169647752406,False,1.12721985301036,Trámites
alta,sin auto,2169.4465454296314,False,1.0,De salud
media,sin auto,341.5150298669152,True,1.48210391383712,De compras
baja,con auto,2335.482802944942,False,1.48210391383712,Recreación
baja,con auto,845.9910752567444,False,1.48210391383712,De compras
baja,sin auto,2214.932067242695,True,1.14387994007037,Buscar o Dejar a alguien
baja,sin auto,2153.225240999316,True,1.48210391383712,Buscar o Dejar a alguien
media,con auto,1784.7544192168464,False,1.0,Trámites
media,con auto,1795.3178625355072,False,1.48210391383712,Trámites
media,sin auto,10794.774344534213,False,1.12721985301036,Trámites
media,sin auto,621.0887617724217,True,1.48210391383712,Trámites
media,sin auto,4300.5039885650685,False,1.48210391383712,Trámites
baja,con auto,12818.638198104596,False,1.12721985301036,Recreación
media,sin auto,14204.099396306556,False,1.0,De compras
baja,sin auto,1078.020763529888,False,1.0,Recreación
baja,sin auto,4643.64882807438,False,1.0,Trámites
media,sin auto,4248.529433540063,False,1.48210391383712,Trámites
media,sin auto,5953.120015827966,False,1.0,De compras
alta,con auto,94.45784856881932,True,1.48210391383712,De compras
alta,con auto,94.45784856881932,True,1.48210391383712,De compras
alta,sin auto,35375.05487121683,False,1.0,Visitar a alguien
alta,sin auto,35375.05487121683,False,1.0,Visitar a alguien
media,con auto,168.56494482839545,True,1.48210391383712,Trámites
media,con auto,2976.1297388817325,False,1.48210391383712,Visitar a alguien
media,con auto,5824.46406634604,False,1.48210391383712,De compras
media,con auto,5685.768698373708,False,1.48210391383712,De compras
media,con auto,2976.1297388817325,False,1.48210391383712,Visitar a alguien
media,con auto,5819.437631982927,False,1.48210391383712,De compras
media,con auto,5668.514293697385,False,1.48210391383712,De compras
media,sin auto,1224.987448915294,False,1.0,Trámites
media,sin auto,649.8390373115965,True,1.48210391383712,De compras
media,con auto,372.3764804120455,True,1.48210391383712,De compras
media,con auto,143.43362263277916,True,1.48210391383712,De compras
baja,sin auto,2504.2293056026365,False,1.0,De compras
baja,sin auto,5509.968900295768,False,1.0,De salud
alta,con auto,585.1324669732915,False,1.48210391383712,De salud
media,sin auto,11190.964611748455,False,1.0,Visitar a alguien
alta,sin auto,1575.9826299804195,False,1.48210391383712,De compras
alta,sin auto,3878.648844681813,False,1.48210391383712,Recreación
media,sin auto,2476.489344345388,False,1.48210391383712,Recreación
media,sin auto,7240.353523179997,False,1.12721985301036,De salud
media,sin auto,6224.904858161614,False,1.12721985301036,De compras
alta,sin auto,1052.9131356807468,False,1.48210391383712,De salud
media,sin auto,2326.4429964271635,False,1.12721985301036,De compras
baja,sin auto,173.74429228484746,True,1.48210391383712,De compras
alta,sin auto,196.16208221774156,True,1.48210391383712,Recreación
alta,sin auto,196.57298511383118,True,1.48210391383712,Recreación
media,sin auto,4895.3747128387995,False,0.817907347175127,De salud
media,sin auto,1474.1825995832614,True,1.48210391383712,Recreación
media,con auto,973.4226749473029,False,1.48210391383712,De compras
media,sin auto,435.90625,True,1.48210391383712,De compras
media,sin auto,1455.1090571376644,False,1.0,De compras
media,sin auto,1520.844020653088,False,1.48210391383712,De salud
media,sin auto,4543.785069070306,False,1.48210391383712,Recreación
media,sin auto,3051.932172469035,False,1.0,Visitar a alguien
media,sin auto,3513.34310388624,False,1.48210391383712,Trámites
media,sin auto,1431.9640907601568,True,1.48210391383712,De compras
alta,sin auto,4608.98570728962,False,0.817907347175127,De salud
alta,sin auto,2074.6610418274504,False,1.48210391383712,De salud
alta,sin auto,1996.8959701559318,False,1.48210391383712,Visitar a alguien
media,sin auto,9960.151514480402,False,1.12721985301036,Trámites
media,sin auto,2583.509690573864,False,1.48210391383712,De compras
media,con auto,1041.0254264313444,True,1.48210391383712,De compras
media,sin auto,2099.710099037484,False,1.12721985301036,Trámites
media,sin auto,3984.685213904136,False,1.12721985301036,Trámites
alta,sin auto,2899.579356784198,False,1.48210391383712,Visitar a alguien
alta,sin auto,165.81692888921202,True,1.48210391383712,De compras
alta,sin auto,292.3142856611057,True,1.48210391383712,Buscar o dejar algo
media,sin auto,843.3196964091154,True,1.48210391383712,De compras
alta,sin auto,1297.149687777012,True,1.48210391383712,De compras
baja,sin auto,4967.5347241213685,False,1.48210391383712,Trámites
baja,sin auto,565.76105062672,True,1.48210391383712,De compras
baja,sin auto,1020.9297309927848,False,1.0,De compras
media,con auto,6303812.889261655,False,1.5058778792911116,De compras
media,sin auto,6299438.038733866,False,1.0,Trámites
media,sin auto,1735.5455959510255,False,1.0,Trámites
alta,sin auto,137.4522679935202,True,1.48210391383712,De compras
alta,con auto,8784.666156016188,False,1.0,Trámites
media,con auto,2931.3699395771,False,1.48210391383712,De salud
media,sin auto,13706.861304339745,False,1.0,Visitar a alguien
media,sin auto,1726.4059680174446,False,1.0,De salud
media,sin auto,20992.106003005185,False,0.817907347175127,De salud
baja,sin auto,1494.763356911074,False,1.48210391383712,De salud
alta,sin auto,17100.040638686405,False,1.12721985301036,De salud
alta,sin auto,6308968.091370648,False,1.12721985301036,Buscar o Dejar a alguien
alta,sin auto,6582.807096262321,False,1.12721985301036,Visitar a alguien
media,sin auto,6405.310272615728,False,1.0,De salud
media,sin auto,6405.310272615728,False,1.0,De salud
